fecha,dst_index,bz_gse,vsw
2024-07-03 16:00:00,-13.65,-0.86,400.0
2024-07-03 17:00:00,-16.51,2.69,400.9
2024-07-03 18:00:00,-16.66,0.36,406.2
2024-07-03 19:00:00,-12.74,-0.74,362.9
2024-07-03 20:00:00,-10.81,-1.57,418.7
2024-07-03 21:00:00,-14.35,-0.31,362.3
2024-07-03 22:00:00,-13.52,1.01,371.8
2024-07-03 23:00:00,-9.79,-0.75,368.5
2024-07-04 00:00:00,-14.07,1.7,394.7
2024-07-04 01:00:00,-8.04,-0.85,389.4
2024-07-04 02:00:00,-5.84,-0.25,400.0
2024-07-04 03:00:00,-4.42,-2.57,372.8
2024-07-04 04:00:00,-11.48,1.12,430.2
2024-07-04 05:00:00,-7.45,-0.53,425.0
2024-07-04 06:00:00,-7.63,3.16,394.8
2024-07-04 07:00:00,-4.87,1.41,385.6
2024-07-04 08:00:00,-4.23,0.17,382.6
2024-07-04 09:00:00,-1.97,2.45,390.7
2024-07-04 10:00:00,-8.98,0.81,358.0
2024-07-04 11:00:00,-10.2,2.02,371.2
2024-07-04 12:00:00,-6.55,-1.72,425.8
2024-07-04 13:00:00,-10.4,0.92,409.1
2024-07-04 14:00:00,-8.7,1.01,449.0
2024-07-04 15:00:00,-12.67,-3.09,391.0
2024-07-04 16:00:00,-17.8,3.01,389.2
2024-07-04 17:00:00,-18.83,-2.32,387.8
2024-07-04 18:00:00,-19.65,-2.6,390.4
2024-07-04 19:00:00,-12.84,-5.7,380.2
2024-07-04 20:00:00,-10.76,0.95,408.1
2024-07-04 21:00:00,-7.99,-3.29,400.9
2024-07-04 22:00:00,-9.97,-1.03,384.7
2024-07-04 23:00:00,-7.81,1.68,437.5
2024-07-05 00:00:00,-11.74,0.38,456.9
2024-07-05 01:00:00,-12.18,-1.25,435.0
2024-07-05 02:00:00,-4.95,-3.18,416.7
2024-07-05 03:00:00,-5.21,-0.22,422.9
2024-07-05 04:00:00,-5.35,1.71,455.7
2024-07-05 05:00:00,-4.01,1.4,422.8
2024-07-05 06:00:00,-4.03,3.57,382.4
2024-07-05 07:00:00,-1.32,-1.31,411.8
2024-07-05 08:00:00,-1.78,-2.63,418.8
2024-07-05 09:00:00,-4.83,0.62,370.2
2024-07-05 10:00:00,-4.96,0.42,391.5
2024-07-05 11:00:00,-7.16,-0.01,433.0
2024-07-05 12:00:00,-11.38,-1.49,345.3
2024-07-05 13:00:00,-9.02,-5.31,362.5
2024-07-05 14:00:00,-16.68,-2.01,394.7
2024-07-05 15:00:00,-10.37,1.11,410.6
2024-07-05 16:00:00,-17.91,0.57,359.3
2024-07-05 17:00:00,-13.97,1.93,396.2
2024-07-05 18:00:00,-17.54,0.69,434.6
2024-07-05 19:00:00,-13.17,1.47,402.1
2024-07-05 20:00:00,-14.43,1.53,428.2
2024-07-05 21:00:00,-18.32,0.04,382.2
2024-07-05 22:00:00,-11.24,0.05,375.7
2024-07-05 23:00:00,-13.03,-5.82,425.5
2024-07-06 00:00:00,-7.36,-1.31,411.1
2024-07-06 01:00:00,-8.7,-1.23,364.4
2024-07-06 02:00:00,-6.31,-0.22,376.0
2024-07-06 03:00:00,-9.34,-1.86,446.9
2024-07-06 04:00:00,-7.44,1.88,372.3
2024-07-06 05:00:00,-6.55,-1.76,428.0
2024-07-06 06:00:00,-2.43,2.2,385.7
2024-07-06 07:00:00,-0.14,-1.92,399.9
2024-07-06 08:00:00,-8.09,-1.21,408.8
2024-07-06 09:00:00,-3.23,-1.36,337.0
2024-07-06 10:00:00,-14.01,-0.99,356.1
2024-07-06 11:00:00,-12.29,2.36,402.6
2024-07-06 12:00:00,-12.88,-0.65,378.3
2024-07-06 13:00:00,-15.35,-0.6,429.9
2024-07-06 14:00:00,-17.25,-1.48,351.8
2024-07-06 15:00:00,-12.3,-0.52,417.0
2024-07-06 16:00:00,-14.97,0.43,358.7
2024-07-06 17:00:00,-13.69,-0.43,389.4
2024-07-06 18:00:00,-12.93,-0.3,368.1
2024-07-06 19:00:00,-14.03,2.03,457.1
2024-07-06 20:00:00,-12.36,0.55,359.8
2024-07-06 21:00:00,-13.74,-2.3,396.3
2024-07-06 22:00:00,-16.06,-0.17,348.2
2024-07-06 23:00:00,-8.12,-1.08,448.0
2024-07-07 00:00:00,-11.77,1.04,412.0
2024-07-07 01:00:00,-11.51,0.21,404.1
2024-07-07 02:00:00,-8.03,2.26,444.2
2024-07-07 03:00:00,-9.2,-1.48,404.4
2024-07-07 04:00:00,-6.92,-0.38,406.6
2024-07-07 05:00:00,-4.14,-2.13,404.0
2024-07-07 06:00:00,-3.95,-0.08,416.9
2024-07-07 07:00:00,-7.86,-3.07,385.2
2024-07-07 08:00:00,-7.13,0.64,393.6
2024-07-07 09:00:00,-3.24,-0.11,424.3
2024-07-07 10:00:00,-6.01,0.31,408.3
2024-07-07 11:00:00,-2.48,1.58,396.6
2024-07-07 12:00:00,-6.46,0.45,358.0
2024-07-07 13:00:00,-7.86,-2.55,444.9
2024-07-07 14:00:00,-16.66,-1.11,380.2
2024-07-07 15:00:00,-11.24,-0.16,429.6
2024-07-07 16:00:00,-14.49,-0.66,405.3
2024-07-07 17:00:00,-16.48,-0.41,361.2
2024-07-07 18:00:00,-14.5,3.24,437.6
2024-07-07 19:00:00,-11.99,0.2,407.6
2024-07-07 20:00:00,-12.83,0.76,440.1
2024-07-07 21:00:00,-16.17,-4.02,394.5
2024-07-07 22:00:00,-10.27,1.49,421.1
2024-07-07 23:00:00,-13.21,5.7,347.1
2024-07-08 00:00:00,-9.35,2.69,385.0
2024-07-08 01:00:00,-9.62,-0.88,361.8
2024-07-08 02:00:00,-8.16,4.56,388.8
2024-07-08 03:00:00,-4.17,0.05,414.2
2024-07-08 04:00:00,-8.79,0.61,381.9
2024-07-08 05:00:00,0.67,-0.53,425.9
2024-07-08 06:00:00,-10.46,-0.59,374.3
2024-07-08 07:00:00,-6.96,-4.5,426.6
2024-07-08 08:00:00,-4.56,1.57,439.3
2024-07-08 09:00:00,-4.71,-0.59,430.4
2024-07-08 10:00:00,-7.8,-0.38,389.7
2024-07-08 11:00:00,-8.88,0.55,336.2
2024-07-08 12:00:00,-8.77,-0.83,417.5
2024-07-08 13:00:00,-11.99,0.53,396.2
2024-07-08 14:00:00,-8.32,2.41,370.6
2024-07-08 15:00:00,-11.02,0.81,383.3
2024-07-08 16:00:00,-11.71,-0.31,443.0
2024-07-08 17:00:00,-17.73,-0.25,365.9
2024-07-08 18:00:00,-15.24,0.4,414.0
2024-07-08 19:00:00,-15.73,-1.66,406.5
2024-07-08 20:00:00,-17.35,0.42,389.3
2024-07-08 21:00:00,-12.46,1.37,419.3
2024-07-08 22:00:00,-14.11,0.18,449.0
2024-07-08 23:00:00,-9.33,-0.85,391.1
2024-07-09 00:00:00,-13.21,-0.57,392.7
2024-07-09 01:00:00,-3.55,1.3,418.7
2024-07-09 02:00:00,-10.19,-2.2,427.5
2024-07-09 03:00:00,-5.81,-1.63,396.2
2024-07-09 04:00:00,-3.29,-3.21,390.8
2024-07-09 05:00:00,-6.88,0.07,333.5
2024-07-09 06:00:00,-2.44,1.72,376.7
2024-07-09 07:00:00,-8.86,2.66,365.8
2024-07-09 08:00:00,-1.31,3.1,420.5
2024-07-09 09:00:00,-6.42,-1.38,392.7
2024-07-09 10:00:00,-9.29,0.5,391.5
2024-07-09 11:00:00,-9.6,-0.8,399.7
2024-07-09 12:00:00,-7.57,3.3,373.9
2024-07-09 13:00:00,-13.05,2.61,446.6
2024-07-09 14:00:00,-14.75,0.34,438.9
2024-07-09 15:00:00,-14.2,-21.08,701.2
2024-07-09 16:00:00,-39.65,-26.74,673.2
2024-07-09 17:00:00,-52.95,-22.71,651.8
2024-07-09 18:00:00,-82.07,-23.55,701.1
2024-07-09 19:00:00,-99.5,-22.74,632.3
2024-07-09 20:00:00,-122.66,-16.08,626.5
2024-07-09 21:00:00,-147.23,-22.43,634.6
2024-07-09 22:00:00,-143.26,-2.12,668.4
2024-07-09 23:00:00,-133.79,-1.84,629.8
2024-07-10 00:00:00,-129.78,5.2,648.0
2024-07-10 01:00:00,-118.97,-0.12,604.6
2024-07-10 02:00:00,-113.14,1.99,667.1
2024-07-10 03:00:00,-107.51,0.35,607.2
2024-07-10 04:00:00,-106.17,-3.97,624.7
2024-07-10 05:00:00,-103.06,3.07,689.2
2024-07-10 06:00:00,-97.22,0.8,688.1
2024-07-10 07:00:00,-90.88,-0.24,663.9
2024-07-10 08:00:00,-86.44,3.52,661.0
2024-07-10 09:00:00,-91.67,-0.69,636.8
2024-07-10 10:00:00,-82.67,-0.29,376.8
2024-07-10 11:00:00,-79.99,-0.69,389.1
2024-07-10 12:00:00,-79.35,2.15,354.6
2024-07-10 13:00:00,-72.85,1.63,407.6
2024-07-10 14:00:00,-73.71,0.56,401.5
2024-07-10 15:00:00,-69.26,-2.1,372.0
2024-07-10 16:00:00,-71.95,-0.74,447.1
2024-07-10 17:00:00,-66.42,-2.1,418.2
2024-07-10 18:00:00,-62.04,2.32,420.8
2024-07-10 19:00:00,-60.5,-3.15,385.4
2024-07-10 20:00:00,-64.97,3.19,400.0
2024-07-10 21:00:00,-59.52,2.58,418.8
2024-07-10 22:00:00,-56.72,-1.84,404.6
2024-07-10 23:00:00,-51.07,-0.83,448.1
2024-07-11 00:00:00,-47.32,-1.42,393.9
2024-07-11 01:00:00,-48.83,0.86,384.9
2024-07-11 02:00:00,-43.2,2.82,419.0
2024-07-11 03:00:00,-46.81,2.37,362.1
2024-07-11 04:00:00,-34.09,-0.87,427.7
2024-07-11 05:00:00,-37.97,2.51,361.0
2024-07-11 06:00:00,-34.69,2.34,419.2
2024-07-11 07:00:00,-34.61,-0.38,380.6
2024-07-11 08:00:00,-29.45,-0.02,414.3
2024-07-11 09:00:00,-40.97,3.08,427.2
2024-07-11 10:00:00,-32.37,2.12,404.6
2024-07-11 11:00:00,-32.73,2.45,364.0
2024-07-11 12:00:00,-33.99,5.17,373.1
2024-07-11 13:00:00,-27.73,1.09,378.1
2024-07-11 14:00:00,-35.8,0.65,343.1
2024-07-11 15:00:00,-30.93,2.72,433.8
2024-07-11 16:00:00,-32.08,3.98,403.3
2024-07-11 17:00:00,-29.01,-1.22,365.9
2024-07-11 18:00:00,-34.16,-0.4,443.7
2024-07-11 19:00:00,-33.41,-2.04,379.0
2024-07-11 20:00:00,-26.69,0.69,407.5
2024-07-11 21:00:00,-27.2,1.78,375.2
2024-07-11 22:00:00,-31.4,-1.9,339.5
2024-07-11 23:00:00,-26.53,2.27,359.1
2024-07-12 00:00:00,-21.85,-0.91,386.5
2024-07-12 01:00:00,-18.61,-1.07,426.9
2024-07-12 02:00:00,-21.4,2.26,410.4
2024-07-12 03:00:00,-26.53,-1.25,404.2
2024-07-12 04:00:00,-14.92,-2.81,339.7
2024-07-12 05:00:00,-19.16,1.49,438.1
2024-07-12 06:00:00,-20.91,-0.26,406.7
2024-07-12 07:00:00,-23.08,2.4,396.4
2024-07-12 08:00:00,-12.22,1.67,434.0
2024-07-12 09:00:00,-14.66,-3.5,437.4
2024-07-12 10:00:00,-16.38,2.63,434.6
2024-07-12 11:00:00,-12.37,3.8,392.6
2024-07-12 12:00:00,-15.56,2.07,369.9
2024-07-12 13:00:00,-13.58,2.15,429.7
2024-07-12 14:00:00,-23.5,-0.5,359.0
2024-07-12 15:00:00,-20.15,-0.95,458.4
2024-07-12 16:00:00,-19.18,0.42,400.8
2024-07-12 17:00:00,-15.52,1.84,368.2
2024-07-12 18:00:00,-15.75,1.79,363.0
2024-07-12 19:00:00,-12.95,-0.88,361.7
2024-07-12 20:00:00,-14.19,-1.08,404.2
2024-07-12 21:00:00,-11.67,-2.98,399.8
2024-07-12 22:00:00,-10.39,1.29,362.9
2024-07-12 23:00:00,-4.83,-0.78,389.3
2024-07-13 00:00:00,-10.95,-0.6,359.0
2024-07-13 01:00:00,-11.53,3.46,417.7
2024-07-13 02:00:00,-6.76,1.2,398.4
2024-07-13 03:00:00,-8.87,0.65,388.6
2024-07-13 04:00:00,-1.22,1.66,361.4
2024-07-13 05:00:00,-6.02,2.84,391.0
2024-07-13 06:00:00,-6.7,-3.23,387.6
2024-07-13 07:00:00,-6.58,-1.13,409.5
2024-07-13 08:00:00,-3.51,-0.46,405.0
2024-07-13 09:00:00,-6.94,-1.96,423.8
2024-07-13 10:00:00,-9.43,-0.53,385.5
2024-07-13 11:00:00,-3.71,-3.1,344.2
2024-07-13 12:00:00,-12.57,1.84,429.7
2024-07-13 13:00:00,-11.19,-1.04,371.9
2024-07-13 14:00:00,-10.54,0.4,366.8
2024-07-13 15:00:00,-18.43,0.1,398.7
2024-07-13 16:00:00,-12.89,1.11,409.1
2024-07-13 17:00:00,-17.99,-4.92,384.1
2024-07-13 18:00:00,-12.53,0.9,383.8
2024-07-13 19:00:00,-17.72,-0.55,388.3
2024-07-13 20:00:00,-12.25,0.81,442.5
2024-07-13 21:00:00,-10.22,-2.36,399.9
2024-07-13 22:00:00,-9.92,0.83,371.0
2024-07-13 23:00:00,-10.54,2.6,371.3
2024-07-14 00:00:00,-10.69,0.38,392.5
2024-07-14 01:00:00,-10.44,-1.43,407.1
2024-07-14 02:00:00,-3.09,-1.35,414.5
2024-07-14 03:00:00,-8.56,1.15,403.7
2024-07-14 04:00:00,-8.78,1.14,374.7
2024-07-14 05:00:00,-3.17,0.71,387.3
2024-07-14 06:00:00,-7.39,-0.08,422.0
2024-07-14 07:00:00,-8.02,0.41,365.6
2024-07-14 08:00:00,-10.0,-0.13,386.0
2024-07-14 09:00:00,-7.91,-0.76,417.9
2024-07-14 10:00:00,-7.75,1.51,426.3
2024-07-14 11:00:00,-7.98,0.62,394.2
2024-07-14 12:00:00,-7.15,2.58,387.7
2024-07-14 13:00:00,-9.71,2.23,360.3
2024-07-14 14:00:00,-13.07,0.55,415.8
2024-07-14 15:00:00,-14.13,1.19,439.6
2024-07-14 16:00:00,-12.8,-1.91,477.0
2024-07-14 17:00:00,-11.01,-0.16,411.6
2024-07-14 18:00:00,-14.62,0.69,398.5
2024-07-14 19:00:00,-16.24,-3.17,372.4
2024-07-14 20:00:00,-17.31,0.86,343.6
2024-07-14 21:00:00,-17.87,-1.92,405.3
2024-07-14 22:00:00,-10.5,-1.7,470.5
2024-07-14 23:00:00,-9.56,-1.06,438.1
2024-07-15 00:00:00,-8.27,-0.06,433.5
2024-07-15 01:00:00,-9.09,-2.66,407.4
2024-07-15 02:00:00,-3.28,1.71,410.8
2024-07-15 03:00:00,-7.92,0.35,327.3
2024-07-15 04:00:00,-2.8,3.85,422.9
2024-07-15 05:00:00,-5.29,0.6,382.6
2024-07-15 06:00:00,-6.83,1.14,378.9
2024-07-15 07:00:00,-3.39,-1.71,390.3
2024-07-15 08:00:00,-4.44,-2.36,389.3
2024-07-15 09:00:00,-5.39,1.24,378.5
2024-07-15 10:00:00,-7.26,-2.19,400.4
2024-07-15 11:00:00,-8.82,1.28,383.3
2024-07-15 12:00:00,-2.83,3.41,403.0
2024-07-15 13:00:00,-7.74,1.89,355.4
2024-07-15 14:00:00,-10.33,1.14,393.6
2024-07-15 15:00:00,-13.2,0.54,367.1
2024-07-15 16:00:00,-11.31,-0.77,380.8
2024-07-15 17:00:00,-13.28,-0.23,404.3
2024-07-15 18:00:00,-14.92,-1.13,351.9
2024-07-15 19:00:00,-15.74,-2.63,375.3
2024-07-15 20:00:00,-14.57,0.07,417.1
2024-07-15 21:00:00,-23.05,2.22,357.6
2024-07-15 22:00:00,-11.87,-2.58,453.3
2024-07-15 23:00:00,-12.76,2.8,436.1
2024-07-16 00:00:00,-5.22,2.43,385.2
2024-07-16 01:00:00,-8.65,0.79,376.4
2024-07-16 02:00:00,-11.07,0.81,406.1
2024-07-16 03:00:00,-6.61,-0.37,356.6
2024-07-16 04:00:00,-8.81,0.08,339.9
2024-07-16 05:00:00,-3.75,-0.93,386.2
2024-07-16 06:00:00,-4.13,0.06,396.0
2024-07-16 07:00:00,-2.3,0.28,402.8
2024-07-16 08:00:00,-8.04,3.76,381.6
2024-07-16 09:00:00,-6.36,1.13,438.2
2024-07-16 10:00:00,-11.6,-0.42,355.1
2024-07-16 11:00:00,-6.6,-0.2,365.9
2024-07-16 12:00:00,-8.44,-1.43,414.6
2024-07-16 13:00:00,-9.81,-1.1,365.2
2024-07-16 14:00:00,-12.5,1.82,364.0
2024-07-16 15:00:00,-12.29,-0.99,403.7
2024-07-16 16:00:00,-9.52,-1.24,368.4
2024-07-16 17:00:00,-15.68,-1.19,396.0
2024-07-16 18:00:00,-14.58,-1.46,379.0
2024-07-16 19:00:00,-18.09,2.25,374.2
2024-07-16 20:00:00,-16.93,0.29,336.9
2024-07-16 21:00:00,-13.24,-0.56,404.2
2024-07-16 22:00:00,-9.19,0.06,362.6
2024-07-16 23:00:00,-12.06,0.43,395.0
2024-07-17 00:00:00,-10.71,-1.49,384.6
2024-07-17 01:00:00,-9.93,-2.78,393.8
2024-07-17 02:00:00,-9.1,2.68,395.5
2024-07-17 03:00:00,-5.58,1.98,405.8
2024-07-17 04:00:00,-10.16,0.76,378.2
2024-07-17 05:00:00,-1.33,1.84,437.3
2024-07-17 06:00:00,-7.0,3.83,344.6
2024-07-17 07:00:00,-3.0,-1.07,393.2
2024-07-17 08:00:00,-9.48,-2.24,425.1
2024-07-17 09:00:00,-4.46,1.32,414.3
2024-07-17 10:00:00,-5.48,-2.93,370.8
2024-07-17 11:00:00,-7.55,0.08,375.8
2024-07-17 12:00:00,-12.98,-0.6,369.8
2024-07-17 13:00:00,-10.55,1.35,418.0
2024-07-17 14:00:00,-16.05,-0.96,377.8
2024-07-17 15:00:00,-14.29,2.4,407.7
2024-07-17 16:00:00,-11.24,-1.49,407.9
2024-07-17 17:00:00,-12.44,1.41,471.1
2024-07-17 18:00:00,-14.95,-1.33,409.4
2024-07-17 19:00:00,-17.75,1.1,375.7
2024-07-17 20:00:00,-12.39,-2.03,356.2
2024-07-17 21:00:00,-13.48,-0.05,391.7
2024-07-17 22:00:00,-19.46,2.64,396.4
2024-07-17 23:00:00,-8.95,0.23,333.7
2024-07-18 00:00:00,-10.07,2.37,378.6
2024-07-18 01:00:00,-5.1,-0.05,408.9
2024-07-18 02:00:00,-10.79,-1.01,384.0
2024-07-18 03:00:00,-15.99,0.34,429.1
2024-07-18 04:00:00,-4.83,1.24,353.2
2024-07-18 05:00:00,-4.3,-3.81,420.3
2024-07-18 06:00:00,-10.07,1.04,427.4
2024-07-18 07:00:00,-8.11,-1.88,428.7
2024-07-18 08:00:00,2.6,-2.38,353.0
2024-07-18 09:00:00,-7.38,1.08,409.4
2024-07-18 10:00:00,-5.31,2.68,379.9
2024-07-18 11:00:00,-10.66,0.43,357.8
2024-07-18 12:00:00,-16.27,-2.71,387.6
2024-07-18 13:00:00,-11.8,-1.34,372.9
2024-07-18 14:00:00,-13.3,-0.84,427.6
2024-07-18 15:00:00,-14.74,0.39,415.4
2024-07-18 16:00:00,-14.67,-0.14,365.4
2024-07-18 17:00:00,-14.04,0.99,378.3
2024-07-18 18:00:00,-15.45,2.0,388.6
2024-07-18 19:00:00,-18.62,0.69,397.8
2024-07-18 20:00:00,-12.87,1.8,430.2
2024-07-18 21:00:00,-19.38,-0.54,420.7
2024-07-18 22:00:00,-18.65,6.59,401.5
2024-07-18 23:00:00,-9.08,1.11,392.2
2024-07-19 00:00:00,-8.48,1.37,346.8
2024-07-19 01:00:00,-8.88,3.52,438.8
2024-07-19 02:00:00,-11.69,0.18,386.6
2024-07-19 03:00:00,-8.59,-1.29,446.6
2024-07-19 04:00:00,-6.46,2.61,405.9
2024-07-19 05:00:00,-9.96,2.73,460.8
2024-07-19 06:00:00,-7.22,0.31,418.2
2024-07-19 07:00:00,-3.21,3.52,357.0
2024-07-19 08:00:00,-1.39,-0.17,381.6
2024-07-19 09:00:00,-7.72,1.86,394.9
2024-07-19 10:00:00,-5.23,3.03,373.8
2024-07-19 11:00:00,-14.45,0.2,388.7
2024-07-19 12:00:00,-8.02,0.91,359.0
2024-07-19 13:00:00,-13.71,2.05,400.2
2024-07-19 14:00:00,-11.58,-0.73,407.1
2024-07-19 15:00:00,-14.28,-1.63,369.9
2024-07-19 16:00:00,-10.37,2.67,458.2
2024-07-19 17:00:00,-17.45,0.61,401.9
2024-07-19 18:00:00,-13.12,-1.01,375.5
2024-07-19 19:00:00,-15.67,0.19,351.1
2024-07-19 20:00:00,-14.81,1.02,401.8
2024-07-19 21:00:00,-14.09,-3.14,392.2
2024-07-19 22:00:00,-15.04,1.43,423.5
2024-07-19 23:00:00,-11.34,0.82,395.7
2024-07-20 00:00:00,-10.19,3.31,364.2
2024-07-20 01:00:00,-7.98,-0.44,450.1
2024-07-20 02:00:00,-7.25,2.75,413.1
2024-07-20 03:00:00,-4.07,-0.09,392.4
2024-07-20 04:00:00,-2.9,0.28,404.9
2024-07-20 05:00:00,-8.32,0.56,414.2
2024-07-20 06:00:00,-2.39,4.19,357.1
2024-07-20 07:00:00,-8.73,-2.48,404.7
2024-07-20 08:00:00,-3.91,0.99,386.5
2024-07-20 09:00:00,-4.61,0.08,415.2
2024-07-20 10:00:00,-13.23,-0.06,377.8
2024-07-20 11:00:00,-8.43,1.17,381.9
2024-07-20 12:00:00,-11.41,2.21,449.9
2024-07-20 13:00:00,-13.57,1.06,436.9
2024-07-20 14:00:00,-8.45,2.47,301.1
2024-07-20 15:00:00,-15.5,-0.5,434.7
2024-07-20 16:00:00,-16.75,-0.1,397.8
2024-07-20 17:00:00,-14.6,-2.0,378.8
2024-07-20 18:00:00,-12.94,3.97,369.8
2024-07-20 19:00:00,-15.25,-0.37,371.5
2024-07-20 20:00:00,-10.83,-0.59,379.6
2024-07-20 21:00:00,-11.94,1.21,366.2
2024-07-20 22:00:00,-19.03,2.21,359.4
2024-07-20 23:00:00,-12.88,-1.38,368.8
2024-07-21 00:00:00,-11.69,2.37,409.7
2024-07-21 01:00:00,-7.27,-0.61,401.5
2024-07-21 02:00:00,-15.37,2.86,416.7
2024-07-21 03:00:00,1.18,-1.08,398.0
2024-07-21 04:00:00,-4.08,1.47,360.8
2024-07-21 05:00:00,-4.72,0.09,414.8
2024-07-21 06:00:00,-1.46,-2.25,369.9
2024-07-21 07:00:00,1.86,-2.83,419.4
2024-07-21 08:00:00,-3.06,-1.49,365.0
2024-07-21 09:00:00,-3.62,1.99,379.4
2024-07-21 10:00:00,-7.11,-3.89,389.2
2024-07-21 11:00:00,-9.13,0.67,420.2
2024-07-21 12:00:00,-11.43,0.49,405.3
2024-07-21 13:00:00,-13.77,-3.36,400.6
2024-07-21 14:00:00,-14.56,-1.59,456.6
2024-07-21 15:00:00,-17.59,-1.6,344.9
2024-07-21 16:00:00,-14.56,0.11,368.8
2024-07-21 17:00:00,-19.88,2.93,367.6
2024-07-21 18:00:00,-14.43,2.15,346.9
2024-07-21 19:00:00,-14.94,-0.72,378.4
2024-07-21 20:00:00,-13.89,-1.66,420.6
2024-07-21 21:00:00,-15.1,-3.12,382.3
2024-07-21 22:00:00,-3.27,-0.76,390.0
2024-07-21 23:00:00,-7.21,-1.8,348.3
2024-07-22 00:00:00,-13.73,-0.07,376.1
2024-07-22 01:00:00,-8.01,0.0,386.1
2024-07-22 02:00:00,-9.32,-0.95,419.3
2024-07-22 03:00:00,-9.51,-0.91,349.8
2024-07-22 04:00:00,-9.69,-1.39,386.3
2024-07-22 05:00:00,-3.87,-1.02,432.6
2024-07-22 06:00:00,-7.04,2.87,386.6
2024-07-22 07:00:00,-2.27,1.04,336.5
2024-07-22 08:00:00,-2.69,1.06,438.4
2024-07-22 09:00:00,-2.34,2.02,422.0
2024-07-22 10:00:00,-10.06,1.85,426.1
2024-07-22 11:00:00,-7.28,2.85,347.7
2024-07-22 12:00:00,-8.1,1.18,445.4
2024-07-22 13:00:00,-12.72,0.41,376.8
2024-07-22 14:00:00,-14.82,-1.18,384.7
2024-07-22 15:00:00,-8.71,-1.65,378.9
2024-07-22 16:00:00,-13.65,1.76,428.4
2024-07-22 17:00:00,-12.92,-0.22,394.6
2024-07-22 18:00:00,-17.47,-2.72,414.5
2024-07-22 19:00:00,-18.49,-4.19,402.3
2024-07-22 20:00:00,-16.04,4.3,397.1
2024-07-22 21:00:00,-13.91,-1.97,371.6
2024-07-22 22:00:00,-15.69,-1.37,454.4
2024-07-22 23:00:00,-11.32,2.46,356.1
2024-07-23 00:00:00,-15.07,-2.42,412.4
2024-07-23 01:00:00,-12.07,1.06,411.3
2024-07-23 02:00:00,-5.49,3.64,434.6
2024-07-23 03:00:00,-4.65,4.23,441.6
2024-07-23 04:00:00,-6.85,-0.89,395.9
2024-07-23 05:00:00,-8.22,-0.02,415.9
2024-07-23 06:00:00,-8.08,-0.79,452.9
2024-07-23 07:00:00,-6.29,-0.04,398.0
2024-07-23 08:00:00,-3.74,2.6,368.0
2024-07-23 09:00:00,-3.68,-2.8,388.5
2024-07-23 10:00:00,-8.99,1.3,360.9
2024-07-23 11:00:00,-12.17,-0.39,411.2
2024-07-23 12:00:00,-9.2,2.74,431.9
2024-07-23 13:00:00,-13.76,2.63,396.4
2024-07-23 14:00:00,-14.05,-0.81,351.4
2024-07-23 15:00:00,-9.56,-0.22,430.6
2024-07-23 16:00:00,-11.85,1.79,346.7
2024-07-23 17:00:00,-14.36,1.97,353.6
2024-07-23 18:00:00,-18.82,-4.94,394.6
2024-07-23 19:00:00,-14.2,1.78,407.6
2024-07-23 20:00:00,-11.14,3.29,412.7
2024-07-23 21:00:00,-14.66,0.51,398.0
2024-07-23 22:00:00,-8.45,1.9,452.8
2024-07-23 23:00:00,-7.42,2.56,402.0
2024-07-24 00:00:00,-5.01,0.44,431.0
2024-07-24 01:00:00,-7.79,1.63,423.6
2024-07-24 02:00:00,-5.74,0.03,361.2
2024-07-24 03:00:00,-2.22,-0.1,394.9
2024-07-24 04:00:00,-4.33,-1.32,463.7
2024-07-24 05:00:00,-6.67,0.35,384.9
2024-07-24 06:00:00,-6.35,3.77,379.8
2024-07-24 07:00:00,-4.45,-1.8,405.1
2024-07-24 08:00:00,-9.54,1.23,385.9
2024-07-24 09:00:00,-6.89,0.64,376.2
2024-07-24 10:00:00,-4.21,2.95,385.5
2024-07-24 11:00:00,-15.28,3.33,443.0
2024-07-24 12:00:00,-5.4,-1.85,395.9
2024-07-24 13:00:00,-7.93,-1.15,360.2
2024-07-24 14:00:00,-13.88,-1.04,354.6
2024-07-24 15:00:00,-11.91,-0.97,466.2
2024-07-24 16:00:00,-14.32,-0.8,393.3
2024-07-24 17:00:00,-11.14,0.69,413.0
2024-07-24 18:00:00,-12.05,-1.7,376.9
2024-07-24 19:00:00,-19.03,-1.42,409.6
2024-07-24 20:00:00,-12.57,-1.58,443.8
2024-07-24 21:00:00,-14.15,0.99,380.4
2024-07-24 22:00:00,-12.25,-0.13,413.8
2024-07-24 23:00:00,-13.48,-0.48,357.8
2024-07-25 00:00:00,-4.76,-1.68,460.7
2024-07-25 01:00:00,-5.59,-3.21,408.1
2024-07-25 02:00:00,-9.72,3.26,387.6
2024-07-25 03:00:00,-10.47,-0.58,391.1
2024-07-25 04:00:00,-6.83,5.42,384.7
2024-07-25 05:00:00,-3.87,1.55,386.2
2024-07-25 06:00:00,-4.28,3.66,326.6
2024-07-25 07:00:00,-1.41,1.99,397.1
2024-07-25 08:00:00,-3.3,0.32,395.8
2024-07-25 09:00:00,-3.56,-1.2,414.7
2024-07-25 10:00:00,-6.52,-1.95,384.3
2024-07-25 11:00:00,-12.87,2.24,376.9
2024-07-25 12:00:00,-10.59,0.53,399.8
2024-07-25 13:00:00,-8.11,1.23,351.6
2024-07-25 14:00:00,-12.65,1.63,404.3
2024-07-25 15:00:00,-12.03,0.71,344.1
